1.26	5.57744
1.26001	5.57722
1.26002	5.577
1.26003	5.57678
1.26004	5.57656
1.26005	5.57634
1.26006	5.57611
1.26007	5.57589
1.26008	5.57566
1.26009	5.57544
1.2601	5.57521
1.26011	5.57498
1.26012	5.57476
1.26013	5.57453
1.26014	5.5743
1.26015	5.57407
1.26016	5.57384
1.26017	5.57361
1.26018	5.57337
1.26019	5.57314
1.2602	5.57291
1.26021	5.57267
1.26022	5.57244
1.26023	5.5722
1.26024	5.57197
1.26025	5.57173
1.26026	5.57149
1.26027	5.57125
1.26028	5.57101
1.26029	5.57077
1.2603	5.57053
1.26031	5.57029
1.26032	5.57005
1.26033	5.5698
1.26034	5.56956
1.26035	5.56932
1.26036	5.56907
1.26037	5.56882
1.26038	5.56858
1.26039	5.56833
1.2604	5.56808
1.26041	5.56783
1.26042	5.56758
1.26043	5.56733
1.26044	5.56708
1.26045	5.56683
1.26046	5.56658
1.26047	5.56633
1.26048	5.56607
1.26049	5.56582
1.2605	5.56556
1.26051	5.56531
1.26052	5.56505
1.26053	5.56479
1.26054	5.56454
1.26055	5.56428
1.26056	5.56402
1.26057	5.56376
1.26058	5.5635
1.26059	5.56324
1.2606	5.56297
1.26061	5.56271
1.26062	5.56245
1.26063	5.56219
1.26064	5.56192
1.26065	5.56166
1.26066	5.56139
1.26067	5.56112
1.26068	5.56086
1.26069	5.56059
1.2607	5.56032
1.26071	5.56005
1.26072	5.55978
1.26073	5.55951
1.26074	5.55924
1.26075	5.55897
1.26076	5.55869
1.26077	5.55842
1.26078	5.55815
1.26079	5.55787
1.2608	5.5576
1.26081	5.55732
1.26082	5.55705
1.26083	5.55677
1.26084	5.55649
1.26085	5.55621
1.26086	5.55593
1.26087	5.55565
1.26088	5.55537
1.26089	5.55509
1.2609	5.55481
1.26091	5.55453
1.26092	5.55425
1.26093	5.55396
1.26094	5.55368
1.26095	5.55339
1.26096	5.55311
1.26097	5.55282
1.26098	5.55254
1.26099	5.55225
1.261	5.55196
1.26101	5.55167
1.26102	5.55138
1.26103	5.55109
1.26104	5.5508
1.26105	5.55051
1.26106	5.55022
1.26107	5.54993
1.26108	5.54964
1.26109	5.54934
1.2611	5.54905
1.26111	5.54876
1.26112	5.54846
1.26113	5.54816
1.26114	5.54787
1.26115	5.54757
1.26116	5.54727
1.26117	5.54698
1.26118	5.54668
1.26119	5.54638
1.2612	5.54608
1.26121	5.54578
1.26122	5.54548
1.26123	5.54518
1.26124	5.54487
1.26125	5.54457
1.26126	5.54427
1.26127	5.54396
1.26128	5.54366
1.26129	5.54335
1.2613	5.54305
1.26131	5.54274
1.26132	5.54244
1.26133	5.54213
1.26134	5.54182
1.26135	5.54151
1.26136	5.5412
1.26137	5.54089
1.26138	5.54058
1.26139	5.54027
1.2614	5.53996
1.26141	5.53965
1.26142	5.53934
1.26143	5.53902
1.26144	5.53871
1.26145	5.5384
1.26146	5.53808
1.26147	5.53777
1.26148	5.53745
1.26149	5.53713
1.2615	5.53682
1.26151	5.5365
1.26152	5.53618
1.26153	5.53586
1.26154	5.53554
1.26155	5.53523
1.26156	5.53491
1.26157	5.53458
1.26158	5.53426
1.26159	5.53394
1.2616	5.53362
1.26161	5.5333
1.26162	5.53297
1.26163	5.53265
