1.27	5.22012
1.27001	5.21987
1.27002	5.21962
1.27003	5.21937
1.27004	5.21912
1.27005	5.21887
1.27006	5.21862
1.27007	5.21837
1.27008	5.21812
1.27009	5.21788
1.2701	5.21763
1.27011	5.21739
1.27012	5.21714
1.27013	5.2169
1.27014	5.21665
1.27015	5.21641
1.27016	5.21617
1.27017	5.21593
1.27018	5.21569
1.27019	5.21545
1.2702	5.21521
1.27021	5.21497
1.27022	5.21473
1.27023	5.2145
1.27024	5.21426
1.27025	5.21403
1.27026	5.21379
1.27027	5.21356
1.27028	5.21332
1.27029	5.21309
1.2703	5.21286
1.27031	5.21263
1.27032	5.2124
1.27033	5.21217
1.27034	5.21194
1.27035	5.21171
1.27036	5.21148
1.27037	5.21125
1.27038	5.21102
1.27039	5.2108
1.2704	5.21057
1.27041	5.21035
1.27042	5.21012
1.27043	5.2099
1.27044	5.20968
1.27045	5.20946
1.27046	5.20923
1.27047	5.20901
1.27048	5.20879
1.27049	5.20857
1.2705	5.20835
1.27051	5.20814
1.27052	5.20792
1.27053	5.2077
1.27054	5.20748
1.27055	5.20727
1.27056	5.20705
1.27057	5.20684
1.27058	5.20663
1.27059	5.20641
1.2706	5.2062
1.27061	5.20599
1.27062	5.20578
1.27063	5.20557
1.27064	5.20536
1.27065	5.20515
1.27066	5.20494
1.27067	5.20473
1.27068	5.20452
1.27069	5.20432
1.2707	5.20411
1.27071	5.20391
1.27072	5.2037
1.27073	5.2035
1.27074	5.20329
1.27075	5.20309
1.27076	5.20289
1.27077	5.20269
1.27078	5.20248
1.27079	5.20228
1.2708	5.20208
1.27081	5.20189
1.27082	5.20169
1.27083	5.20149
1.27084	5.20129
1.27085	5.2011
1.27086	5.2009
1.27087	5.2007
1.27088	5.20051
1.27089	5.20032
1.2709	5.20012
1.27091	5.19993
1.27092	5.19974
1.27093	5.19954
1.27094	5.19935
1.27095	5.19916
1.27096	5.19897
1.27097	5.19878
1.27098	5.1986
1.27099	5.19841
1.271	5.19822
1.27101	5.19803
