1.25	5.54221
1.25001	5.54237
1.25002	5.54253
1.25003	5.5427
1.25004	5.54286
1.25005	5.54302
1.25006	5.54318
1.25007	5.54335
1.25008	5.54351
1.25009	5.54367
1.2501	5.54383
1.25011	5.544
1.25012	5.54416
1.25013	5.54432
1.25014	5.54448
1.25015	5.54465
1.25016	5.54481
1.25017	5.54497
1.25018	5.54513
1.25019	5.54529
1.2502	5.54546
1.25021	5.54562
1.25022	5.54578
1.25023	5.54594
1.25024	5.54611
1.25025	5.54627
1.25026	5.54643
1.25027	5.54659
1.25028	5.54675
1.25029	5.54692
1.2503	5.54708
1.25031	5.54724
1.25032	5.5474
1.25033	5.54756
1.25034	5.54773
1.25035	5.54789
1.25036	5.54805
1.25037	5.54821
1.25038	5.54837
1.25039	5.54854
1.2504	5.5487
1.25041	5.54886
1.25042	5.54902
1.25043	5.54918
1.25044	5.54934
1.25045	5.54951
1.25046	5.54967
1.25047	5.54983
1.25048	5.54999
1.25049	5.55015
1.2505	5.55031
1.25051	5.55047
1.25052	5.55064
1.25053	5.5508
1.25054	5.55096
1.25055	5.55112
1.25056	5.55128
1.25057	5.55144
1.25058	5.5516
1.25059	5.55176
1.2506	5.55193
1.25061	5.55209
1.25062	5.55225
1.25063	5.55241
1.25064	5.55257
1.25065	5.55273
1.25066	5.55289
1.25067	5.55305
1.25068	5.55321
1.25069	5.55337
1.2507	5.55353
1.25071	5.55369
1.25072	5.55385
1.25073	5.55401
1.25074	5.55417
1.25075	5.55433
1.25076	5.5545
1.25077	5.55466
1.25078	5.55482
1.25079	5.55498
1.2508	5.55514
1.25081	5.5553
1.25082	5.55546
1.25083	5.55561
1.25084	5.55577
1.25085	5.55593
1.25086	5.55609
1.25087	5.55625
1.25088	5.55641
1.25089	5.55657
1.2509	5.55673
1.25091	5.55689
1.25092	5.55705
1.25093	5.55721
1.25094	5.55737
1.25095	5.55753
1.25096	5.55769
1.25097	5.55784
1.25098	5.558
1.25099	5.55816
1.251	5.55832
1.25101	5.55848
1.25102	5.55864
1.25103	5.5588
1.25104	5.55895
1.25105	5.55911
1.25106	5.55927
1.25107	5.55943
1.25108	5.55959
1.25109	5.55974
1.2511	5.5599
1.25111	5.56006
1.25112	5.56022
1.25113	5.56038
1.25114	5.56053
1.25115	5.56069
1.25116	5.56085
1.25117	5.561
1.25118	5.56116
1.25119	5.56132
1.2512	5.56148
1.25121	5.56163
1.25122	5.56179
1.25123	5.56195
1.25124	5.5621
1.25125	5.56226
1.25126	5.56242
1.25127	5.56257
